item_id,purchase_id,product_id,Quantity,UnitPrice
67624,10914,756,1,16.63
67625,10913,756,1,16.63
67626,10912,756,1,16.63
67627,10911,756,1,16.63
67628,10910,756,1,16.63
67629,10930,115,5,2.10
67630,10941,365,20,4.95
67631,10940,365,20,4.95
67632,10939,365,20,4.95
67633,10938,365,20,4.95
67634,10937,365,20,4.95
67635,10936,365,20,4.95
67636,10935,365,20,4.95
67637,10934,365,20,4.95
67638,10933,365,20,4.95
67639,10932,365,20,4.95
67640,10973,1372,48,0.29
67641,11012,1775,4,3.75
67642,11034,373,1,0.65
67643,11059,1426,1,1.45
67644,11058,1426,1,1.45
67645,11057,1426,1,1.45
67646,11056,1426,1,1.45
67647,11055,1426,1,1.45
67648,11076,1076,2,7.95
67649,11089,146,3,4.95
67650,11096,450,6,2.55
67651,11256,898,2,7.95
67652,11264,1240,-3,4.95
67653,11264,1340,-12,1.25
67654,11276,1924,4,3.75
67655,11282,1573,48,0.39
67656,11304,971,1,8.29
67657,11303,971,1,8.29
67658,11302,971,1,8.29
67659,11301,971,1,8.29
67660,11300,971,1,8.29
67661,11309,37,1,2.46
67662,11308,37,1,2.46
67663,11307,37,1,2.46
67664,11306,37,1,2.46
67665,11305,37,1,2.46
67666,11309,110,1,2.46
67667,11309,3463,1,2.46
67668,11309,3606,1,2.46
67669,11308,110,1,2.46
67670,11308,3463,1,2.46
67671,11308,3606,1,2.46
67672,11307,110,1,2.46
67673,11307,3463,1,2.46
67674,11307,3606,1,2.46
67675,11306,110,1,2.46
67676,11306,3463,1,2.46
67677,11306,3606,1,2.46
67678,11305,110,1,2.46
67679,11305,3463,1,2.46
67680,11305,3606,1,2.46
67681,11315,36,2,1.95
67682,11332,1579,1,4.96
67683,11331,1579,1,4.96
67684,11330,1579,1,4.96
67685,11329,1579,1,4.96
67686,11328,1579,1,4.96
67687,11332,1521,2,4.13
67688,11331,1521,2,4.13
67689,11330,1521,2,4.13
67690,11329,1521,2,4.13
67691,11328,1521,2,4.13
67692,11333,2018,24,0.39
67693,11333,3787,24,0.39
67694,11344,1664,12,1.45
67695,11390,1590,2,12.75
67696,11393,610,12,0.85
67697,11393,1341,10,1.25
67698,11396,715,6,2.95
67699,11404,361,10,1.95
67700,11404,3792,10,1.95
67701,11425,59,1,2.95
67702,11426,246,6,2.95
67703,11429,2993,2,2.10
67704,11429,3514,2,2.10
67705,11463,523,4,4.95
67706,11481,542,12,0.42
67707,11494,758,5,7.95
67708,11521,1090,2,1.25
67709,11615,91,3,1.69
67710,11627,714,1,2.95
67711,11627,3274,2,1.65
67712,11627,742,1,7.95
67713,11628,3040,25,0.42
67714,11644,1370,12,0.42
67715,11669,368,1,1.69
67717,11670,1069,2,2.10
67718,11692,79,12,1.45
67719,11693,486,1,1.45
67720,11698,160,2,8.50
67721,11735,784,2,0.42
67722,11734,784,2,0.42
67723,11733,784,2,0.42
67724,11732,784,2,0.42
67725,11731,784,2,0.42
67726,11735,661,1,19.96
67727,11734,661,1,19.96
67728,11733,661,1,19.96
67729,11732,661,1,19.96
67730,11731,661,1,19.96
67731,11766,1005,6,2.10
67732,11781,1362,24,1.45
67733,11781,1835,24,1.45
67734,11781,3353,8,2.25
67735,11804,2429,1,2.95
67736,11812,23,1,4.95
67737,11819,3358,4,4.95
67738,11819,3365,4,4.95
67739,11819,3416,4,4.95
67740,11827,3101,1,14.95
67741,11826,3101,1,14.95
67742,11825,3101,1,14.95
67743,11824,3101,1,14.95
67744,11823,3101,1,14.95
67745,11833,3275,1,1.25
67746,11832,3275,1,1.25
67747,11831,3275,1,1.25
67748,11830,3275,1,1.25
67749,11829,3275,1,1.25
67750,11907,28,2,3.75
67751,11907,416,8,0.29
67752,11920,1193,1,3.29
67753,11919,1193,1,3.29
67754,11918,1193,1,3.29
67755,11917,1193,1,3.29
67756,11916,1193,1,3.29
67757,11920,2077,1,0.79
67758,11919,2077,1,0.79
67759,11918,2077,1,0.79
67760,11917,2077,1,0.79
67761,11916,2077,1,0.79
67762,12026,2618,18,0.39
67763,12026,3408,18,0.39
67764,12026,3758,18,0.39
67765,12097,2853,70,0.00
67766,12097,3682,70,0.00
67767,12096,2853,70,0.00
67768,12096,3682,70,0.00
67769,12095,2853,70,0.00
67770,12095,3682,70,0.00
67771,12094,2853,70,0.00
67772,12094,3682,70,0.00
67773,12093,2853,70,0.00
67774,12093,3682,70,0.00
67775,12275,46,-1,40.00
67776,12275,2991,-1,40.00
67777,12279,1607,25,0.42
67778,12280,133,3,5.95
67779,12291,659,2,9.95
67780,12292,3523,20,1.25
67781,12301,2462,3,1.25
67782,12316,673,2,0.79
67783,12316,1372,48,0.29
67784,12317,1362,1,1.45
67785,12317,1835,1,1.45
67786,12323,660,1,9.95
67787,12381,3032,1,2.95
67788,12381,602,1,9.95
67789,12381,2896,1,9.95
67790,12381,2897,1,9.95
67791,12383,3357,1,1.25
67792,12389,1213,1,3.29
67793,12388,1213,1,3.29
67794,12387,1213,1,3.29
67795,12386,1213,1,3.29
67796,12385,1213,1,3.29
67797,12389,14,1,3.29
67798,12388,14,1,3.29
67799,12387,14,1,3.29
67800,12386,14,1,3.29
67801,12385,14,1,3.29
67802,12389,2225,1,2.46
67803,12388,2225,1,2.46
67804,12387,2225,1,2.46
67805,12386,2225,1,2.46
67806,12385,2225,1,2.46
67807,12394,603,4,4.95
67808,12394,1256,12,2.95
67809,12394,556,6,3.25
67810,12407,839,10,2.10
67811,12415,735,4,3.75
67812,12415,2592,4,4.25
67813,12419,557,3,4.95
67814,12423,1302,6,2.10
67815,12514,1501,6,2.55
67816,12548,265,4,7.95
67817,12548,1398,6,1.95
67818,12551,60,10,1.95
67819,12552,3134,6,0.39
67820,12552,3230,6,0.39
67821,12583,2144,10,1.25
67822,12584,91,12,1.69
67823,12642,3179,-17,0.00
67824,12642,3752,-17,0.00
67825,12641,3179,-17,0.00
67826,12641,3752,-17,0.00
67827,12640,3179,-17,0.00
67828,12640,3752,-17,0.00
67829,12639,3179,-17,0.00
67830,12639,3752,-17,0.00
67831,12638,3179,-17,0.00
67832,12638,3752,-17,0.00
67833,12733,610,2,1.63
67834,12732,610,2,1.63
67835,12731,610,2,1.63
67836,12730,610,2,1.63
67837,12729,610,2,1.63
67838,12784,1650,5,4.95
67839,12784,1425,1,1.95
67840,12787,3348,24,0.83
67841,12796,576,1,0.65
67842,12810,124,32,0.65
67843,12813,33,24,1.25
67844,12813,465,8,1.95
67845,12832,629,6,2.95
67846,12846,162,2,8.50
67847,12846,479,12,1.25
67848,12857,2946,48,0.19
67849,12870,579,1,0.65
67850,12881,1398,2,1.95
67851,12882,1549,12,0.83
67852,12895,724,1,16.95
67853,12895,3345,1,16.95
67854,12912,3774,10,0.85
67855,12912,3780,10,0.85
67856,12930,577,24,0.65
67857,12934,36,24,1.95
67858,12947,33,12,1.25
67859,12948,312,1,7.95
67860,12951,3783,10,1.65
67861,12952,1626,17,0.85
67862,12965,70,24,0.55
67863,12967,10,40,1.69
67864,12990,1648,3,4.95
67865,13037,1,6,2.95
67866,13047,1147,12,0.42
67867,13047,464,24,1.25
67868,13051,15,1,4.25
67869,13055,540,18,2.95
67870,13073,78,20,2.08
67871,13102,1494,1,3.75
67872,13114,2931,8,2.95
67873,13114,1179,8,3.75
67874,13118,1240,3,4.95
67875,13156,104,2,5.95
67876,13156,1380,6,0.55
67877,13172,22,6,4.25
67878,13182,322,12,0.42
67879,13212,28,16,3.75
67880,24,154,12,1.65
67881,24,3195,12,1.65
67882,27,171,100,0.72
67883,62,397,2,0.55
67884,62,2135,2,0.55
67885,64,8,12,2.10
67886,64,3295,12,2.10
67887,64,82,10,1.95
67888,74,623,6,4.95
67889,79,653,2,1.65
67890,82,684,25,0.42
67891,83,306,24,2.10
67892,99,293,1,1.28
67893,98,293,1,1.28
67894,97,293,1,1.28
67895,96,293,1,1.28
67896,95,293,1,1.28
67897,99,959,3,0.85
67898,98,959,3,0.85
67899,97,959,3,0.85
67900,96,959,3,0.85
67901,95,959,3,0.85
67902,99,961,1,4.21
67903,98,961,1,4.21
67904,97,961,1,4.21
67905,96,961,1,4.21
67906,95,961,1,4.21
67907,170,61,10,1.95
67908,176,106,144,1.25
67909,200,1013,5,4.21
67910,199,1013,5,4.21
67911,198,1013,5,4.21
67912,197,1013,5,4.21
67913,196,1013,5,4.21
67914,200,742,1,14.43
67915,199,742,1,14.43
67916,198,742,1,14.43
67917,197,742,1,14.43
67918,196,742,1,14.43
67919,200,179,5,3.36
67920,199,179,5,3.36
67921,198,179,5,3.36
67922,197,179,5,3.36
67923,196,179,5,3.36
67924,200,834,6,1.66
67925,199,834,6,1.66
67926,198,834,6,1.66
67927,197,834,6,1.66
67928,196,834,6,1.66
67929,200,44,1,0.85
67930,199,44,1,0.85
67931,198,44,1,0.85
67932,197,44,1,0.85
67933,196,44,1,0.85
67934,200,95,1,5.91
67935,200,3558,1,5.91
67936,199,95,1,5.91
67937,199,3558,1,5.91
67938,198,95,1,5.91
67939,198,3558,1,5.91
67940,197,95,1,5.91
67941,197,3558,1,5.91
67942,196,95,1,5.91
67943,196,3558,1,5.91
67944,200,293,1,1.28
67945,199,293,1,1.28
67946,198,293,1,1.28
67947,197,293,1,1.28
67948,196,293,1,1.28
67949,200,1325,1,2.96
67950,199,1325,1,2.96
67951,198,1325,1,2.96
67952,197,1325,1,2.96
67953,196,1325,1,2.96
67954,216,1258,6,2.95
67955,222,9,6,1.85
67956,222,200,6,1.85
67957,222,3069,6,1.85
67958,224,49,6,1.06
67959,224,56,6,2.55
67960,224,3604,6,2.55
67961,224,3623,6,2.55
67962,247,711,12,1.25
67963,251,1087,2,7.95
67964,272,8,6,1.85
67965,272,3295,6,1.85
67966,274,1459,2,8.50
67967,286,430,2,1.65
67968,310,1087,4,7.95
67969,338,324,240,1.88
67970,350,1562,1,2.10
67971,350,3559,1,2.10
67974,359,616,12,1.25
67975,358,616,12,1.25
67976,357,616,12,1.25
67977,356,616,12,1.25
67978,355,616,12,1.25
67979,397,10,96,1.69
67980,403,1154,3,1.25
67981,404,301,1,0.85
67983,405,804,24,1.65
67984,414,624,6,2.95
67985,417,1220,4,2.95
67986,424,1629,1,2.51
67987,423,1629,1,2.51
67988,422,1629,1,2.51
67989,421,1629,1,2.51
67990,420,1629,1,2.51
67991,431,1528,1,2.51
67992,435,1528,1,2.51
67993,434,1528,1,2.51
67994,433,1528,1,2.51
67995,432,1528,1,2.51
67996,441,637,5,1.69
67997,446,1588,1,0.43
67998,445,1588,1,0.43
67999,444,1588,1,0.43
68000,443,1588,1,0.43
68001,442,1588,1,0.43
68002,446,1142,2,0.85
68003,445,1142,2,0.85
68004,444,1142,2,0.85
68005,443,1142,2,0.85
68006,442,1142,2,0.85
68007,446,365,1,4.21
68008,445,365,1,4.21
68009,444,365,1,4.21
68010,443,365,1,4.21
68011,442,365,1,4.21
68012,446,293,3,1.28
68013,445,293,3,1.28
68014,444,293,3,1.28
68015,443,293,3,1.28
68016,442,293,3,1.28
68022,446,1189,1,2.51
68023,445,1189,1,2.51
68024,444,1189,1,2.51
68025,443,1189,1,2.51
68026,442,1189,1,2.51
68027,446,526,1,3.36
68028,445,526,1,3.36
68029,444,526,1,3.36
68030,443,526,1,3.36
68031,442,526,1,3.36
68032,446,474,2,3.36
68033,446,1830,2,3.36
68034,445,474,2,3.36
68035,445,1830,2,3.36
68036,444,474,2,3.36
68037,444,1830,2,3.36
68038,443,474,2,3.36
68039,443,1830,2,3.36
68040,442,474,2,3.36
68041,442,1830,2,3.36
68042,492,874,4,8.50
68043,493,616,10,1.25
68044,494,397,7,0.55
68045,494,2135,7,0.55
68046,503,325,1,4.21
68047,502,325,1,4.21
68048,501,325,1,4.21
68049,500,325,1,4.21
68050,499,325,1,4.21
68051,505,176,9,5.95
68052,703,1,3,2.95
68054,710,868,1,1.25
68055,717,91,1,1.69
68056,721,306,1,2.10
68057,751,563,11,2.55
68058,751,3315,11,2.55
68059,751,24,1,4.95
68060,753,1215,1,0.65
68061,764,58,4,3.95
68062,764,2436,4,3.95
68063,765,26,1,5.95
68064,766,616,1,1.25
68066,767,566,3,3.75
68067,787,589,5,2.95
68068,787,135,2,12.75
68069,798,2044,-2,8.50
68070,798,2352,-2,8.50
68071,807,88,2,1.66
68072,806,88,2,1.66
68073,805,88,2,1.66
68074,804,88,2,1.66
68075,803,88,2,1.66
68076,807,1238,1,2.51
68077,806,1238,1,2.51
68078,805,1238,1,2.51
68079,804,1238,1,2.51
68080,803,1238,1,2.51
68081,807,394,2,2.51
68082,807,3378,2,2.51
68083,806,394,2,2.51
68084,806,3378,2,2.51
68085,805,394,2,2.51
68086,805,3378,2,2.51
68087,804,394,2,2.51
68088,804,3378,2,2.51
68089,803,394,2,2.51
68090,803,3378,2,2.51
68091,807,931,1,8.47
68092,806,931,1,8.47
68093,805,931,1,8.47
68094,804,931,1,8.47
68095,803,931,1,8.47
68096,807,772,1,8.47
68097,806,772,1,8.47
68098,805,772,1,8.47
68099,804,772,1,8.47
68100,803,772,1,8.47
68101,807,2077,1,0.84
68102,806,2077,1,0.84
68103,805,2077,1,0.84
68104,804,2077,1,0.84
68105,803,2077,1,0.84
68106,814,1401,2,3.36
68107,813,1401,2,3.36
68108,812,1401,2,3.36
68109,811,1401,2,3.36
68110,810,1401,2,3.36
68111,814,323,4,4.21
68112,813,323,4,4.21
68113,812,323,4,4.21
68114,811,323,4,4.21
68115,810,323,4,4.21
68116,814,1012,4,3.36
68117,813,1012,4,3.36
68118,812,1012,4,3.36
68119,811,1012,4,3.36
68120,810,1012,4,3.36
68121,843,54,2,7.95
68122,860,1574,1,1.25
68123,882,386,8,3.75
68124,886,106,4,1.45
68125,887,30,1,0.85
68126,888,11,3,2.10
68127,905,589,4,2.95
68128,913,356,2,1.95
68129,913,3563,2,1.95
68130,923,180,1,1.65
68131,923,1250,1,1.25
68132,944,314,1,1.65
68133,980,607,3,2.51
68134,979,607,3,2.51
68135,978,607,3,2.51
68136,977,607,3,2.51
68137,976,607,3,2.51
68138,980,326,2,2.51
68139,979,326,2,2.51
68140,978,326,2,2.51
68141,977,326,2,2.51
68142,976,326,2,2.51
68143,980,1756,1,2.51
68144,979,1756,1,2.51
68145,978,1756,1,2.51
68146,977,1756,1,2.51
68147,976,1756,1,2.51
68148,980,330,2,2.51
68149,979,330,2,2.51
68150,978,330,2,2.51
68151,977,330,2,2.51
68152,976,330,2,2.51
68153,980,934,1,2.51
68154,979,934,1,2.51
68155,978,934,1,2.51
68156,977,934,1,2.51
68157,976,934,1,2.51
68158,1023,989,-19,0.00
68159,1023,2257,-19,0.00
68160,1022,989,-19,0.00
68161,1022,2257,-19,0.00
68162,1021,989,-19,0.00
68163,1021,2257,-19,0.00
68164,1020,989,-19,0.00
68165,1020,2257,-19,0.00
68166,1019,989,-19,0.00
68167,1019,2257,-19,0.00
68168,1056,1095,18,2.95
68169,1073,423,96,1.85
68170,1111,251,6,2.95
68171,1112,220,6,3.75
68172,1112,2840,6,3.75
68173,1112,399,3,1.65
68174,1142,218,4,4.65
68175,1163,726,1,4.95
68176,1175,362,1,2.51
68177,1174,362,1,2.51
68178,1173,362,1,2.51
68179,1172,362,1,2.51
68180,1171,362,1,2.51
68181,1175,1001,2,1.28
68182,1174,1001,2,1.28
68183,1173,1001,2,1.28
68184,1172,1001,2,1.28
68185,1171,1001,2,1.28
68186,1175,206,7,4.21
68187,1174,206,7,4.21
68188,1173,206,7,4.21
68189,1172,206,7,4.21
68190,1171,206,7,4.21
68191,1175,1153,3,4.21
68192,1174,1153,3,4.21
68193,1173,1153,3,4.21
68194,1172,1153,3,4.21
68195,1171,1153,3,4.21
68196,1185,555,30,8.47
68197,1185,2264,30,8.47
68198,1184,555,30,8.47
68199,1184,2264,30,8.47
68200,1183,555,30,8.47
68201,1183,2264,30,8.47
68202,1182,555,30,8.47
68203,1182,2264,30,8.47
68204,1181,555,30,8.47
68205,1181,2264,30,8.47
68206,1200,2144,1,2.51
68207,1199,2144,1,2.51
68208,1198,2144,1,2.51
68209,1197,2144,1,2.51
68210,1196,2144,1,2.51
68211,1200,1171,1,6.77
68212,1199,1171,1,6.77
68213,1198,1171,1,6.77
68214,1197,1171,1,6.77
68215,1196,1171,1,6.77
68216,1205,68,3,5.06
68217,1204,68,3,5.06
68218,1203,68,3,5.06
68219,1202,68,3,5.06
68220,1201,68,3,5.06
68221,1205,119,1,29.79
68222,1204,119,1,29.79
68223,1203,119,1,29.79
68224,1202,119,1,29.79
68225,1201,119,1,29.79
68226,1235,1579,1,2.25
68227,1234,1579,1,2.25
68228,1233,1579,1,2.25
68229,1232,1579,1,2.25
68230,1231,1579,1,2.25
68231,1247,2339,1,4.24
68232,1246,2339,1,4.24
68233,1245,2339,1,4.24
68234,1244,2339,1,4.24
68235,1243,2339,1,4.24
68236,1269,871,12,0.42
68237,1285,1141,6,1.49
68238,1303,2354,25,0.42
68239,1306,757,1,18.95
68240,1306,1826,1,18.95
68241,1306,440,1,2.95
68242,1318,230,1,1.65
68244,1348,1025,12,1.25
68245,1348,127,6,2.95
68246,1349,1425,6,1.95
68247,1357,2297,1,3.36
68248,1356,2297,1,3.36
68249,1355,2297,1,3.36
68250,1354,2297,1,3.36
68251,1353,2297,1,3.36
68252,1357,434,1,3.36
68253,1356,434,1,3.36
68254,1355,434,1,3.36
68255,1354,434,1,3.36
68256,1353,434,1,3.36
68257,1357,1307,1,1.66
68258,1356,1307,1,1.66
68259,1355,1307,1,1.66
68260,1354,1307,1,1.66
68261,1353,1307,1,1.66
68262,1357,170,1,0.43
68263,1356,170,1,0.43
68264,1355,170,1,0.43
68265,1354,170,1,0.43
68266,1353,170,1,0.43
68267,1357,1020,1,5.91
68268,1356,1020,1,5.91
68269,1355,1020,1,5.91
68270,1354,1020,1,5.91
68271,1353,1020,1,5.91
68272,1357,1743,3,0.43
68273,1356,1743,3,0.43
68274,1355,1743,3,0.43
68275,1354,1743,3,0.43
68276,1353,1743,3,0.43
68277,1357,1216,2,13.57
68278,1356,1216,2,13.57
68279,1355,1216,2,13.57
68280,1354,1216,2,13.57
68281,1353,1216,2,13.57
68282,1357,706,2,2.51
68283,1356,706,2,2.51
68284,1355,706,2,2.51
68285,1354,706,2,2.51
68286,1353,706,2,2.51
68287,1384,202,96,1.25
68288,1388,139,10,1.65
68289,1389,747,12,1.95
68290,1389,3542,12,1.95
68291,1390,1498,12,4.95
68292,1390,218,5,4.65
68293,1408,756,12,7.65
68294,1459,22,12,3.75
68295,1470,312,2,7.95
68296,1501,1,32,2.55
68297,1507,608,2,2.95
68298,1511,29,4,3.75
68299,1529,861,2,2.55
68300,1570,1069,24,2.10
68301,1612,187,1,4.21
68302,1611,187,1,4.21
68303,1610,187,1,4.21
68304,1609,187,1,4.21
68305,1608,187,1,4.21
68306,1612,452,2,3.36
68307,1611,452,2,3.36
68308,1610,452,2,3.36
68309,1609,452,2,3.36
68310,1608,452,2,3.36
68311,1612,1972,1,0.85
68312,1611,1972,1,0.85
68313,1610,1972,1,0.85
68314,1609,1972,1,0.85
68315,1608,1972,1,0.85
68316,1627,204,20,1.65
68317,1629,1968,12,2.95
68318,1635,18,2,5.95
68319,1652,1347,1,0.85
68320,1658,265,2,7.95
68321,1669,988,8,1.25
68322,1680,20,-2,7.95
68323,1680,1144,-2,7.95
68324,1687,639,2,8.50
68325,1778,1300,3,4.95
68326,1778,2449,3,4.95
68327,1785,763,1,3.36
68328,1785,2450,1,3.36
68329,1784,763,1,3.36
68330,1784,2450,1,3.36
68331,1783,763,1,3.36
68332,1783,2450,1,3.36
68333,1782,763,1,3.36
68334,1782,2450,1,3.36
68335,1781,763,1,3.36
68336,1781,2450,1,3.36
68337,1785,22,1,8.47
68338,1784,22,1,8.47
68339,1783,22,1,8.47
68340,1782,22,1,8.47
68341,1781,22,1,8.47
68342,1796,1645,1,4.21
68343,1795,1645,1,4.21
68344,1794,1645,1,4.21
68345,1793,1645,1,4.21
68346,1792,1645,1,4.21
68347,1796,2268,1,4.21
68348,1795,2268,1,4.21
68349,1794,2268,1,4.21
68350,1793,2268,1,4.21
68351,1792,2268,1,4.21
68352,1803,1069,8,2.10
68353,1834,991,3,0.85
68354,1852,2532,1,7.62
68355,1851,2532,1,7.62
68356,1850,2532,1,7.62
68357,1849,2532,1,7.62
68358,1848,2532,1,7.62
68359,1852,254,5,2.51
68360,1852,2455,5,2.51
68361,1851,254,5,2.51
68362,1851,2455,5,2.51
68363,1850,254,5,2.51
68364,1850,2455,5,2.51
68365,1849,254,5,2.51
68366,1849,2455,5,2.51
68367,1848,254,5,2.51
68368,1848,2455,5,2.51
68369,1852,608,1,5.91
68370,1851,608,1,5.91
68371,1850,608,1,5.91
68372,1849,608,1,5.91
68373,1848,608,1,5.91
68374,1852,2199,1,1.66
68375,1851,2199,1,1.66
68376,1850,2199,1,1.66
68377,1849,2199,1,1.66
68378,1848,2199,1,1.66
68379,1852,783,11,0.43
68380,1851,783,11,0.43
68381,1850,783,11,0.43
68382,1849,783,11,0.43
68383,1848,783,11,0.43
68384,1852,432,1,0.85
68385,1851,432,1,0.85
68386,1850,432,1,0.85
68387,1849,432,1,0.85
68388,1848,432,1,0.85
68389,1852,624,1,5.91
68390,1851,624,1,5.91
68391,1850,624,1,5.91
68392,1849,624,1,5.91
68393,1848,624,1,5.91
68394,1852,914,6,4.21
68395,1851,914,6,4.21
68396,1850,914,6,4.21
68397,1849,914,6,4.21
68398,1848,914,6,4.21
68399,1852,916,7,3.36
68400,1851,916,7,3.36
68401,1850,916,7,3.36
68402,1849,916,7,3.36
68403,1848,916,7,3.36
68404,1852,158,1,12.72
68405,1851,158,1,12.72
68406,1850,158,1,12.72
68407,1849,158,1,12.72
68408,1848,158,1,12.72
68409,1859,584,12,2.55
68410,1859,758,2,7.95
68411,1885,763,2,1.65
68412,1885,2450,2,1.65
68413,1890,2007,1,1.25
68415,1890,676,1,1.25
68416,1915,1604,6,2.55
68417,1925,1190,2,1.25
68418,1934,1425,-1,1.95
68419,1940,405,4,1.45
68420,1950,296,1,4.21
68421,1949,296,1,4.21
68422,1948,296,1,4.21
68423,1947,296,1,4.21
68424,1946,296,1,4.21
68425,1950,616,23,2.51
68426,1949,616,23,2.51
68427,1948,616,23,2.51
68428,1947,616,23,2.51
68429,1946,616,23,2.51
68430,1950,45,2,1.66
68431,1949,45,2,1.66
68432,1948,45,2,1.66
68433,1947,45,2,1.66
68434,1946,45,2,1.66
68435,1950,2588,1,4.21
68436,1949,2588,1,4.21
68437,1948,2588,1,4.21
68438,1947,2588,1,4.21
68439,1946,2588,1,4.21
68440,1956,448,27,6.77
68441,1955,448,27,6.77
68442,1954,448,27,6.77
68443,1953,448,27,6.77
68444,1952,448,27,6.77
68445,1967,1066,1,2.55
68446,1966,1066,1,2.55
68447,1965,1066,1,2.55
68448,1964,1066,1,2.55
68449,1963,1066,1,2.55
68450,1985,475,1,9.95
68451,2000,1807,1,1.95
68452,2005,1656,2,0.85
68453,2006,336,2,1.25
68454,2019,1815,20,0.65
68455,2020,323,6,1.95
68456,2021,1175,1,1.25
68457,2029,172,10,1.65
68458,2029,2933,10,1.65
68459,2030,745,4,1.65
68460,2039,1999,6,4.95
68461,2044,92,1,4.21
68462,2043,92,1,4.21
68463,2042,92,1,4.21
68464,2041,92,1,4.21
68465,2040,92,1,4.21
68466,2044,811,4,0.85
68467,2044,2870,4,0.85
68468,2043,811,4,0.85
68469,2043,2870,4,0.85
68470,2042,811,4,0.85
68471,2042,2870,4,0.85
68472,2041,811,4,0.85
68473,2041,2870,4,0.85
68474,2040,811,4,0.85
68475,2040,2870,4,0.85
68476,2044,364,1,5.91
68477,2043,364,1,5.91
68478,2042,364,1,5.91
68479,2041,364,1,5.91
68480,2040,364,1,5.91
68481,2044,433,1,0.85
68482,2043,433,1,0.85
68483,2042,433,1,0.85
68484,2041,433,1,0.85
68485,2040,433,1,0.85
68486,2044,227,2,3.36
68487,2043,227,2,3.36
68488,2042,227,2,3.36
68489,2041,227,2,3.36
68490,2040,227,2,3.36
68491,2044,186,2,3.36
68492,2043,186,2,3.36
68493,2042,186,2,3.36
68494,2041,186,2,3.36
68495,2040,186,2,3.36
68496,2045,1372,48,0.29
68497,2066,1238,1,2.51
68498,2065,1238,1,2.51
68499,2064,1238,1,2.51
68500,2063,1238,1,2.51
68501,2062,1238,1,2.51
68502,2066,2005,1,2.51
68503,2065,2005,1,2.51
68504,2064,2005,1,2.51
68505,2063,2005,1,2.51
68506,2062,2005,1,2.51
68507,2066,288,1,2.51
68508,2065,288,1,2.51
68509,2064,288,1,2.51
68510,2063,288,1,2.51
68511,2062,288,1,2.51
68512,2066,1331,1,0.85
68513,2065,1331,1,0.85
68514,2064,1331,1,0.85
68515,2063,1331,1,0.85
68516,2062,1331,1,0.85
68517,2085,1940,12,1.25
68518,2086,499,72,1.65
68519,2101,825,48,1.25
68520,2110,54,1,7.95
68521,2121,296,10,1.65
68522,2123,2040,36,0.42
68523,2123,468,12,1.25
68524,2139,2674,1,2.10
68525,2139,3569,1,2.10
68526,2138,2674,1,2.10
68527,2138,3569,1,2.10
68528,2137,2674,1,2.10
68529,2137,3569,1,2.10
68530,2136,2674,1,2.10
68531,2136,3569,1,2.10
68532,2135,2674,1,2.10
68533,2135,3569,1,2.10
68534,2186,1600,2,1.65
68535,2187,2289,12,0.65
68536,2191,876,4,4.25
68537,2191,3352,4,4.25
68538,2232,790,24,0.19
68539,2238,138,1,8.50
68540,2238,3603,1,8.50
68541,2239,1245,48,0.42
68542,2247,177,3,4.95
68543,2251,1819,24,0.85
68544,2273,480,5,1.69
68545,2275,309,12,0.95
68546,2277,91,1,1.69
68547,2279,423,12,2.10
68548,2291,351,3,1.25
68549,2294,3,1,3.25
68550,2294,3264,1,3.25
68551,2294,3502,1,3.25
68552,2317,448,10,6.77
68553,2316,448,10,6.77
68554,2315,448,10,6.77
68555,2314,448,10,6.77
68556,2313,448,10,6.77
68557,2317,186,1,4.21
68558,2316,186,1,4.21
68559,2315,186,1,4.21
68560,2314,186,1,4.21
68561,2313,186,1,4.21
68562,2329,681,1,8.47
68563,2328,681,1,8.47
68564,2327,681,1,8.47
68565,2326,681,1,8.47
68566,2325,681,1,8.47
68567,2334,608,1,5.91
68568,2333,608,1,5.91
68569,2332,608,1,5.91
68570,2331,608,1,5.91
68571,2330,608,1,5.91
68572,2339,718,1,4.21
68573,2338,718,1,4.21
68574,2337,718,1,4.21
68575,2336,718,1,4.21
68576,2335,718,1,4.21
68577,2346,1974,6,2.10
68578,2355,2695,8,1.95
68579,2360,1856,1,16.95
68580,2374,611,1,9.95
68581,2374,1402,1,9.95
68582,2374,264,2,2.95
68583,2379,1018,72,1.06
68584,2384,123,12,5.55
68585,2387,4,6,3.75
68586,2387,3456,6,3.75
68587,2395,2266,1,1.25
68588,2400,41,5,2.95
68589,2402,2732,12,0.42
68590,2404,1883,10,1.65
68591,2417,736,4,3.75
68592,2441,1418,1,3.75
68593,2445,7,-3,4.95
68594,2471,702,2,0.29
68595,2488,2379,10,6.75
68596,2488,2251,96,1.06
68597,2524,1096,12,2.10
68598,2526,607,12,1.25
68599,2527,240,6,2.55
68600,2527,3239,6,2.55
68601,2530,449,4,1.25
68602,2532,361,10,1.95
68603,2532,3792,10,1.95
68604,2550,2551,8,1.25
68605,2556,615,3,12.75
68606,2563,2761,1,2.95
68607,2567,1345,12,1.25
68608,2579,710,36,0.42
68609,2579,2094,20,0.85
68610,2613,718,12,2.10
68611,2626,127,-12,2.95
68612,2632,2765,12,3.95
68613,2646,848,1,4.95
68614,2664,641,1,8.50
68615,2674,1419,4,3.75
68616,2688,31,24,0.19
68617,2691,297,12,1.65
68618,2723,1248,2,11.02
68619,2722,1248,2,11.02
