purchases_id,BillNumber,BillDate,client_id
8009,545331,"2011-03-01 15:49:00",206
8010,C545330,"2011-03-01 15:49:00",1581
8011,545332,"2011-03-01 15:52:00",1581
8012,545333,"2011-03-01 16:22:00",1256
8013,545333,"2011-03-01 16:22:00",1051
8014,545333,"2011-03-01 16:22:00",915
8015,545333,"2011-03-01 16:22:00",225
8016,545333,"2011-03-01 16:22:00",33
8017,545334,"2011-03-01 16:34:00",471
8018,545336,"2011-03-01 16:53:00",1760
8019,545337,"2011-03-01 17:28:00",376
8020,545338,"2011-03-01 17:32:00",779
8021,545339,"2011-03-02 08:26:00",1169
8022,545340,"2011-03-02 08:41:00",1777
8023,545341,"2011-03-02 09:03:00",235
8024,545342,"2011-03-02 09:04:00",347
8025,545343,"2011-03-02 09:05:00",1778
8026,545344,"2011-03-02 09:24:00",1779
8027,545345,"2011-03-02 09:33:00",143
8028,545346,"2011-03-02 09:49:00",1780
8029,545347,"2011-03-02 10:20:00",339
8030,545348,"2011-03-02 10:49:00",399
8031,545349,"2011-03-02 11:07:00",282
8032,545377,"2011-03-02 11:32:00",95
8033,545398,"2011-03-02 11:43:00",1781
8034,545399,"2011-03-02 11:48:00",1782
8035,545400,"2011-03-02 12:03:00",1109
8036,545401,"2011-03-02 12:03:00",1256
8037,545401,"2011-03-02 12:03:00",1051
8038,545401,"2011-03-02 12:03:00",915
8039,545401,"2011-03-02 12:03:00",225
8040,545401,"2011-03-02 12:03:00",33
8041,545402,"2011-03-02 12:07:00",1256
8042,545402,"2011-03-02 12:07:00",1051
8043,545402,"2011-03-02 12:07:00",915
8044,545402,"2011-03-02 12:07:00",225
8045,545402,"2011-03-02 12:07:00",33
8046,545408,"2011-03-02 12:10:00",1783
8047,545410,"2011-03-02 12:18:00",830
8048,545411,"2011-03-02 12:21:00",1784
8049,545412,"2011-03-02 12:24:00",165
8050,545413,"2011-03-02 12:24:00",165
8051,545414,"2011-03-02 12:43:00",836
8052,545415,"2011-03-02 13:03:00",801
8053,545416,"2011-03-02 13:35:00",1785
8054,545417,"2011-03-02 13:42:00",1786
8055,545418,"2011-03-02 13:56:00",1787
8056,545419,"2011-03-02 14:16:00",1788
8057,C545421,"2011-03-02 14:28:00",1775
8058,545423,"2011-03-02 14:34:00",1789
8059,545424,"2011-03-02 14:34:00",1256
8060,545424,"2011-03-02 14:34:00",1051
8061,545424,"2011-03-02 14:34:00",915
8062,545424,"2011-03-02 14:34:00",225
8063,545424,"2011-03-02 14:34:00",33
8064,545425,"2011-03-02 14:39:00",1790
8065,545426,"2011-03-02 14:41:00",1078
8066,545427,"2011-03-02 14:41:00",1790
8067,545428,"2011-03-02 14:43:00",1327
8068,545429,"2011-03-02 14:46:00",1791
8069,545430,"2011-03-02 14:50:00",1792
8070,545431,"2011-03-02 14:58:00",1793
8071,545433,"2011-03-02 15:15:00",1794
8072,C545432,"2011-03-02 15:15:00",1166
8073,C545434,"2011-03-02 15:24:00",1639
8074,545435,"2011-03-02 15:28:00",1795
8075,C545436,"2011-03-02 15:52:00",76
8076,C545437,"2011-03-02 15:52:00",76
8077,C545438,"2011-03-02 15:54:00",1688
8078,C545439,"2011-03-02 15:58:00",542
8079,C545440,"2011-03-02 16:03:00",1147
8080,545441,"2011-03-02 16:17:00",1166
8081,C545442,"2011-03-02 16:17:00",1672
8082,C545443,"2011-03-02 16:20:00",603
8083,C545444,"2011-03-02 16:24:00",22
8084,545445,"2011-03-02 16:26:00",1796
8085,C545446,"2011-03-02 16:33:00",670
8086,545447,"2011-03-02 16:34:00",1797
8087,545448,"2011-03-02 16:35:00",670
8088,C545449,"2011-03-02 16:38:00",1655
8089,C545450,"2011-03-02 16:46:00",271
8090,C545451,"2011-03-02 16:53:00",1634
8091,C545452,"2011-03-02 16:56:00",317
8092,C545453,"2011-03-02 16:57:00",714
8093,C545454,"2011-03-02 17:04:00",1078
8094,C545455,"2011-03-02 17:11:00",1008
8095,C545456,"2011-03-02 17:15:00",655
8096,C545457,"2011-03-02 17:18:00",330
8097,C545458,"2011-03-02 17:19:00",1591
8098,545459,"2011-03-02 17:21:00",619
8099,545460,"2011-03-02 17:32:00",622
8100,545460,"2011-03-02 17:33:00",622
8101,545461,"2011-03-03 08:24:00",120
8102,545462,"2011-03-03 08:24:00",164
8103,545463,"2011-03-03 08:36:00",1087
8104,545464,"2011-03-03 09:10:00",1256
8105,545464,"2011-03-03 09:10:00",1051
8106,545464,"2011-03-03 09:10:00",915
8107,545464,"2011-03-03 09:10:00",225
8108,545464,"2011-03-03 09:10:00",33
8109,545465,"2011-03-03 09:25:00",1798
8110,545466,"2011-03-03 09:26:00",453
8111,545467,"2011-03-03 09:39:00",350
8112,545468,"2011-03-03 09:41:00",1799
8113,545469,"2011-03-03 10:09:00",590
8114,545470,"2011-03-03 10:26:00",1800
8115,545471,"2011-03-03 10:34:00",1801
8116,545474,"2011-03-03 10:55:00",1802
8117,545475,"2011-03-03 10:59:00",984
8118,C545476,"2011-03-03 11:05:00",10
8119,545477,"2011-03-03 11:07:00",207
8120,C545478,"2011-03-03 11:08:00",317
8121,C545502,"2011-03-03 11:33:00",362
8122,545503,"2011-03-03 11:34:00",988
8123,C545504,"2011-03-03 11:35:00",1728
8124,545505,"2011-03-03 11:40:00",1803
8125,C545506,"2011-03-03 11:42:00",1256
8126,C545506,"2011-03-03 11:42:00",1051
8127,C545506,"2011-03-03 11:42:00",915
8128,C545506,"2011-03-03 11:42:00",225
8129,C545506,"2011-03-03 11:42:00",33
8130,C545507,"2011-03-03 11:43:00",1686
8131,C545508,"2011-03-03 11:53:00",112
8132,C545509,"2011-03-03 11:54:00",112
8133,C545510,"2011-03-03 11:56:00",1063
8134,C545511,"2011-03-03 11:57:00",1015
8135,545512,"2011-03-03 12:00:00",967
8136,C545513,"2011-03-03 12:02:00",1675
8137,545514,"2011-03-03 12:06:00",1804
8138,545515,"2011-03-03 12:06:00",1235
8139,C545516,"2011-03-03 12:11:00",1664
8140,545517,"2011-03-03 12:20:00",1235
8141,545518,"2011-03-03 12:24:00",1805
8142,545519,"2011-03-03 12:27:00",1806
8143,545521,"2011-03-03 12:30:00",1807
8144,C545520,"2011-03-03 12:30:00",469
8145,545522,"2011-03-03 12:35:00",616
8146,545523,"2011-03-03 12:41:00",738
8147,545524,"2011-03-03 12:53:00",1808
8148,C545525,"2011-03-03 13:11:00",984
8149,545526,"2011-03-03 13:14:00",1809
8150,C545529,"2011-03-03 13:26:00",753
8151,545530,"2011-03-03 13:45:00",1810
8152,C545531,"2011-03-03 13:45:00",432
8153,C545532,"2011-03-03 13:57:00",1771
8154,545533,"2011-03-03 14:04:00",1052
8155,545534,"2011-03-03 14:05:00",1811
8156,545535,"2011-03-03 14:09:00",475
8157,545536,"2011-03-03 14:12:00",887
8158,C545537,"2011-03-03 14:14:00",1770
8159,545543,"2011-03-03 14:43:00",1812
8160,545544,"2011-03-03 14:56:00",748
8161,545545,"2011-03-03 15:02:00",71
8162,545546,"2011-03-03 15:03:00",1256
8163,545546,"2011-03-03 15:03:00",1051
8164,545546,"2011-03-03 15:03:00",915
8165,545546,"2011-03-03 15:03:00",225
8166,545546,"2011-03-03 15:03:00",33
8167,545547,"2011-03-03 15:07:00",1256
8168,545547,"2011-03-03 15:07:00",1051
8169,545547,"2011-03-03 15:07:00",915
8170,545547,"2011-03-03 15:07:00",225
8171,545547,"2011-03-03 15:07:00",33
8172,545548,"2011-03-03 15:08:00",1256
8173,545548,"2011-03-03 15:08:00",1051
8174,545548,"2011-03-03 15:08:00",915
8175,545548,"2011-03-03 15:08:00",225
8176,545548,"2011-03-03 15:08:00",33
8177,545549,"2011-03-03 15:10:00",1256
8178,545549,"2011-03-03 15:10:00",1051
8179,545549,"2011-03-03 15:10:00",915
8180,545549,"2011-03-03 15:10:00",225
8181,545549,"2011-03-03 15:10:00",33
8182,545550,"2011-03-03 15:11:00",122
8183,545551,"2011-03-03 15:11:00",1256
8184,545551,"2011-03-03 15:11:00",1051
8185,545551,"2011-03-03 15:11:00",915
8186,545551,"2011-03-03 15:11:00",225
8187,545551,"2011-03-03 15:11:00",33
8188,545552,"2011-03-03 15:11:00",1256
8189,545552,"2011-03-03 15:11:00",1051
8190,545552,"2011-03-03 15:11:00",915
8191,545552,"2011-03-03 15:11:00",225
8192,545552,"2011-03-03 15:11:00",33
8193,545553,"2011-03-03 15:12:00",1256
8194,545553,"2011-03-03 15:12:00",1051
8195,545553,"2011-03-03 15:12:00",915
8196,545553,"2011-03-03 15:12:00",225
8197,545553,"2011-03-03 15:12:00",33
8198,545554,"2011-03-03 15:12:00",1256
8199,545554,"2011-03-03 15:12:00",1051
8200,545554,"2011-03-03 15:12:00",915
8201,545554,"2011-03-03 15:12:00",225
8202,545554,"2011-03-03 15:12:00",33
8203,545555,"2011-03-03 15:17:00",187
8204,C545556,"2011-03-03 15:21:00",516
8205,545557,"2011-03-03 15:30:00",1048
8206,545558,"2011-03-03 15:31:00",75
8207,545559,"2011-03-03 15:31:00",516
8208,545560,"2011-03-03 16:12:00",1256
8209,545560,"2011-03-03 16:12:00",1051
8210,545560,"2011-03-03 16:12:00",915
8211,545560,"2011-03-03 16:12:00",225
8212,545560,"2011-03-03 16:12:00",33
8213,545561,"2011-03-03 16:12:00",1256
8214,545561,"2011-03-03 16:12:00",1051
8215,545561,"2011-03-03 16:12:00",915
8216,545561,"2011-03-03 16:12:00",225
8217,545561,"2011-03-03 16:12:00",33
8218,545562,"2011-03-03 16:12:00",1256
8219,545562,"2011-03-03 16:12:00",1051
8220,545562,"2011-03-03 16:12:00",915
8221,545562,"2011-03-03 16:12:00",225
8222,545562,"2011-03-03 16:12:00",33
8223,545563,"2011-03-03 16:13:00",1256
8224,545563,"2011-03-03 16:13:00",1051
8225,545563,"2011-03-03 16:13:00",915
8226,545563,"2011-03-03 16:13:00",225
8227,545563,"2011-03-03 16:13:00",33
8228,545564,"2011-03-03 16:13:00",1256
8229,545564,"2011-03-03 16:13:00",1051
8230,545564,"2011-03-03 16:13:00",915
8231,545564,"2011-03-03 16:13:00",225
8232,545564,"2011-03-03 16:13:00",33
8233,545565,"2011-03-03 16:14:00",1256
8234,545565,"2011-03-03 16:14:00",1051
8235,545565,"2011-03-03 16:14:00",915
8236,545565,"2011-03-03 16:14:00",225
8237,545565,"2011-03-03 16:14:00",33
8238,545566,"2011-03-03 16:14:00",1256
8239,545566,"2011-03-03 16:14:00",1051
8240,545566,"2011-03-03 16:14:00",915
8241,545566,"2011-03-03 16:14:00",225
8242,545566,"2011-03-03 16:14:00",33
8243,545567,"2011-03-03 16:14:00",1256
8244,545567,"2011-03-03 16:14:00",1051
8245,545567,"2011-03-03 16:14:00",915
8246,545567,"2011-03-03 16:14:00",225
8247,545567,"2011-03-03 16:14:00",33
8248,545568,"2011-03-03 16:22:00",1256
8249,545568,"2011-03-03 16:22:00",1051
8250,545568,"2011-03-03 16:22:00",915
8251,545568,"2011-03-03 16:22:00",225
8252,545568,"2011-03-03 16:22:00",33
8253,C545569,"2011-03-03 16:25:00",1327
8254,C545569,"2011-03-03 16:26:00",1327
8255,545570,"2011-03-03 16:28:00",1813
8256,545571,"2011-03-03 16:34:00",610
8257,545573,"2011-03-03 16:58:00",1814
8258,545574,"2011-03-03 18:16:00",685
8259,545575,"2011-03-03 18:28:00",1815
8260,545576,"2011-03-03 18:46:00",1028
8261,545577,"2011-03-03 19:18:00",621
8262,545578,"2011-03-03 19:21:00",103
8263,545579,"2011-03-04 08:10:00",1816
8264,545580,"2011-03-04 08:43:00",1817
8265,545581,"2011-03-04 09:03:00",1256
8266,545581,"2011-03-04 09:03:00",1051
8267,545581,"2011-03-04 09:03:00",915
8268,545581,"2011-03-04 09:03:00",225
8269,545581,"2011-03-04 09:03:00",33
8270,545582,"2011-03-04 09:05:00",39
8271,545583,"2011-03-04 09:08:00",1131
8272,545584,"2011-03-04 09:11:00",1256
8273,545584,"2011-03-04 09:11:00",1051
8274,545584,"2011-03-04 09:11:00",915
8275,545584,"2011-03-04 09:11:00",225
8276,545584,"2011-03-04 09:11:00",33
8277,545585,"2011-03-04 09:32:00",1818
8278,545586,"2011-03-04 09:44:00",1256
8279,545586,"2011-03-04 09:44:00",1051
8280,545586,"2011-03-04 09:44:00",915
8281,545586,"2011-03-04 09:44:00",225
8282,545586,"2011-03-04 09:44:00",33
8283,545587,"2011-03-04 09:46:00",464
8284,545588,"2011-03-04 10:03:00",1819
8285,545589,"2011-03-04 10:21:00",824
8286,545590,"2011-03-04 10:24:00",1820
8287,545591,"2011-03-04 10:28:00",160
8288,545592,"2011-03-04 10:30:00",160
8289,545593,"2011-03-04 10:31:00",160
8290,545595,"2011-03-04 10:39:00",1821
8291,545596,"2011-03-04 10:49:00",1822
8292,545597,"2011-03-04 10:58:00",1821
8293,545598,"2011-03-04 11:16:00",1256
8294,545598,"2011-03-04 11:16:00",1051
8295,545598,"2011-03-04 11:16:00",915
8296,545598,"2011-03-04 11:16:00",225
8297,545598,"2011-03-04 11:16:00",33
8298,545599,"2011-03-04 11:17:00",1256
8299,545599,"2011-03-04 11:17:00",1051
8300,545599,"2011-03-04 11:17:00",915
8301,545599,"2011-03-04 11:17:00",225
8302,545599,"2011-03-04 11:17:00",33
8303,545600,"2011-03-04 11:45:00",1256
8304,545600,"2011-03-04 11:45:00",1051
8305,545600,"2011-03-04 11:45:00",915
8306,545600,"2011-03-04 11:45:00",225
8307,545600,"2011-03-04 11:45:00",33
8308,545601,"2011-03-04 11:49:00",142
8309,545602,"2011-03-04 11:49:00",888
8310,545603,"2011-03-04 11:49:00",142
8311,545630,"2011-03-04 12:06:00",147
8312,545634,"2011-03-04 12:12:00",69
8313,545635,"2011-03-04 12:14:00",1823
8314,545636,"2011-03-04 12:15:00",1824
8315,545637,"2011-03-04 12:16:00",653
8316,545638,"2011-03-04 12:26:00",501
8317,C545639,"2011-03-04 12:28:00",501
8318,545644,"2011-03-04 12:37:00",1435
8319,545645,"2011-03-04 12:42:00",555
8320,545646,"2011-03-04 12:42:00",1200
8321,545647,"2011-03-04 12:46:00",1825
8322,545648,"2011-03-04 13:09:00",1826
8323,545649,"2011-03-04 13:14:00",1827
8324,545651,"2011-03-04 13:14:00",1256
8325,545651,"2011-03-04 13:14:00",1051
8326,545651,"2011-03-04 13:14:00",915
8327,545651,"2011-03-04 13:14:00",225
8328,545651,"2011-03-04 13:14:00",33
8329,C545650,"2011-03-04 13:14:00",9
8330,545652,"2011-03-04 13:27:00",1828
8331,545653,"2011-03-04 13:39:00",9
8332,545654,"2011-03-04 13:46:00",1829
8333,545655,"2011-03-04 13:58:00",1830
8334,545656,"2011-03-04 13:58:00",748
8335,545657,"2011-03-04 14:02:00",69
8336,545658,"2011-03-04 14:13:00",1830
8337,545659,"2011-03-04 14:21:00",1831
8338,545660,"2011-03-04 14:28:00",384
8339,545661,"2011-03-04 14:41:00",549
8340,545662,"2011-03-04 14:42:00",549
8341,545663,"2011-03-04 14:52:00",157
8342,545664,"2011-03-04 15:15:00",1832
8343,545665,"2011-03-04 15:20:00",1833
8344,545666,"2011-03-04 15:33:00",1256
8345,545666,"2011-03-04 15:33:00",1051
8346,545666,"2011-03-04 15:33:00",915
8347,545666,"2011-03-04 15:33:00",225
8348,545666,"2011-03-04 15:33:00",33
8349,545667,"2011-03-04 16:07:00",1256
8350,545667,"2011-03-04 16:07:00",1051
8351,545667,"2011-03-04 16:07:00",915
8352,545667,"2011-03-04 16:07:00",225
8353,545667,"2011-03-04 16:07:00",33
8354,545668,"2011-03-04 17:02:00",174
8355,545669,"2011-03-06 10:05:00",258
8356,545670,"2011-03-06 10:07:00",259
8357,C545671,"2011-03-06 10:08:00",259
8358,C545672,"2011-03-06 10:13:00",350
8359,C545673,"2011-03-06 10:14:00",1732
8360,C545674,"2011-03-06 10:25:00",863
8361,545675,"2011-03-06 10:26:00",863
8362,545676,"2011-03-06 10:26:00",927
8363,C545677,"2011-03-06 10:48:00",641
8364,C545678,"2011-03-06 10:49:00",1779
8365,C545679,"2011-03-06 11:07:00",665
8366,545680,"2011-03-06 11:27:00",1834
8367,545681,"2011-03-06 11:28:00",665
8368,545682,"2011-03-06 11:39:00",1321
8369,545683,"2011-03-06 11:50:00",1835
8370,545684,"2011-03-06 11:52:00",1189
8371,545685,"2011-03-06 11:55:00",1836
8372,545686,"2011-03-06 12:09:00",1837
8373,545687,"2011-03-06 12:20:00",1226
8374,545688,"2011-03-06 12:42:00",262
8375,C545689,"2011-03-06 12:43:00",262
8376,545690,"2011-03-06 12:46:00",1183
8377,545691,"2011-03-06 12:52:00",300
8378,545692,"2011-03-06 12:58:00",330
8379,545693,"2011-03-06 14:09:00",317
8380,545694,"2011-03-06 14:10:00",317
8381,545695,"2011-03-06 14:15:00",1536
8382,545696,"2011-03-06 14:21:00",1155
8383,545697,"2011-03-06 14:38:00",1838
8384,545698,"2011-03-06 14:44:00",1839
8385,545699,"2011-03-06 14:50:00",1839
8386,545700,"2011-03-06 14:57:00",1053
8387,545701,"2011-03-06 15:17:00",1840
8388,545702,"2011-03-06 15:21:00",1841
8389,545703,"2011-03-06 16:05:00",1256
8390,545703,"2011-03-06 16:05:00",1051
8391,545703,"2011-03-06 16:05:00",915
8392,545703,"2011-03-06 16:05:00",225
8393,545703,"2011-03-06 16:05:00",33
8394,545704,"2011-03-07 08:30:00",336
8395,545705,"2011-03-07 09:00:00",1842
8396,545706,"2011-03-07 09:10:00",243
8397,545707,"2011-03-07 09:35:00",1377
8398,545708,"2011-03-07 09:39:00",1843
8399,545709,"2011-03-07 09:49:00",341
8400,545710,"2011-03-07 09:52:00",144
8401,545711,"2011-03-07 09:52:00",1844
8402,545712,"2011-03-07 09:52:00",1845
8403,545713,"2011-03-07 10:11:00",1256
8404,545713,"2011-03-07 10:11:00",1051
8405,545713,"2011-03-07 10:11:00",915
8406,545713,"2011-03-07 10:11:00",225
8407,545713,"2011-03-07 10:11:00",33
8408,545713,"2011-03-07 10:12:00",1256
8409,545713,"2011-03-07 10:12:00",1051
8410,545713,"2011-03-07 10:12:00",915
8411,545713,"2011-03-07 10:12:00",225
8412,545713,"2011-03-07 10:12:00",33
8413,545714,"2011-03-07 10:12:00",1256
8414,545714,"2011-03-07 10:12:00",1051
8415,545714,"2011-03-07 10:12:00",915
8416,545714,"2011-03-07 10:12:00",225
8417,545714,"2011-03-07 10:12:00",33
8418,545715,"2011-03-07 10:13:00",1256
8419,545715,"2011-03-07 10:13:00",1051
8420,545715,"2011-03-07 10:13:00",915
8421,545715,"2011-03-07 10:13:00",225
8422,545715,"2011-03-07 10:13:00",33
8423,545716,"2011-03-07 10:15:00",1256
8424,545716,"2011-03-07 10:15:00",1051
8425,545716,"2011-03-07 10:15:00",915
8426,545716,"2011-03-07 10:15:00",225
8427,545716,"2011-03-07 10:15:00",33
8428,545717,"2011-03-07 10:15:00",1256
8429,545717,"2011-03-07 10:15:00",1051
8430,545717,"2011-03-07 10:15:00",915
8431,545717,"2011-03-07 10:15:00",225
8432,545717,"2011-03-07 10:15:00",33
8433,545718,"2011-03-07 10:22:00",1846
8434,545719,"2011-03-07 10:28:00",1847
8435,C545720,"2011-03-07 10:33:00",345
8436,545721,"2011-03-07 10:52:00",345
8437,545722,"2011-03-07 11:06:00",234
8438,C545723,"2011-03-07 11:16:00",1109
8439,C545724,"2011-03-07 11:18:00",494
8440,545725,"2011-03-07 11:32:00",1848
8441,C545728,"2011-03-07 11:41:00",1016
8442,545738,"2011-03-07 11:44:00",1552
8443,C545739,"2011-03-07 11:46:00",1451
8444,C545740,"2011-03-07 11:47:00",1588
8445,545748,"2011-03-07 11:52:00",141
8446,545752,"2011-03-07 11:54:00",141
8447,545759,"2011-03-07 11:56:00",850
8448,545764,"2011-03-07 12:00:00",21
8449,C545769,"2011-03-07 12:05:00",1835
8450,C545773,"2011-03-07 12:06:00",1681
8451,545790,"2011-03-07 12:12:00",850
8452,545797,"2011-03-07 12:17:00",1849
8453,545812,"2011-03-07 12:26:00",1850
8454,545815,"2011-03-07 12:26:00",1851
8455,545819,"2011-03-07 12:31:00",1852
8456,545820,"2011-03-07 12:46:00",1773
8457,545821,"2011-03-07 12:50:00",1161
8458,545822,"2011-03-07 12:53:00",1773
8459,C545823,"2011-03-07 12:54:00",1773
8460,C545824,"2011-03-07 13:00:00",1765
8461,C545825,"2011-03-07 13:01:00",449
8462,545826,"2011-03-07 13:03:00",626
8463,545827,"2011-03-07 13:03:00",1256
8464,545827,"2011-03-07 13:03:00",1051
8465,545827,"2011-03-07 13:03:00",915
8466,545827,"2011-03-07 13:03:00",225
8467,545827,"2011-03-07 13:03:00",33
8468,C545828,"2011-03-07 13:05:00",1078
8469,C545829,"2011-03-07 13:08:00",809
8470,545830,"2011-03-07 13:10:00",990
8471,C545831,"2011-03-07 13:10:00",385
8472,545832,"2011-03-07 13:12:00",1256
8473,545832,"2011-03-07 13:12:00",1051
8474,545832,"2011-03-07 13:12:00",915
8475,545832,"2011-03-07 13:12:00",225
8476,545832,"2011-03-07 13:12:00",33
8477,C545833,"2011-03-07 13:14:00",234
8478,C545834,"2011-03-07 13:16:00",785
8479,545835,"2011-03-07 13:17:00",1853
8480,C545836,"2011-03-07 13:19:00",95
8481,C545837,"2011-03-07 13:32:00",1738
8482,545838,"2011-03-07 13:33:00",95
8483,C545839,"2011-03-07 13:33:00",1268
8484,C545840,"2011-03-07 13:35:00",261
8485,C545841,"2011-03-07 13:36:00",432
8486,545842,"2011-03-07 13:37:00",425
8487,C545843,"2011-03-07 13:37:00",77
8488,545845,"2011-03-07 13:38:00",1451
8489,C545844,"2011-03-07 13:38:00",1696
8490,C545846,"2011-03-07 13:39:00",256
8491,C545847,"2011-03-07 13:40:00",1598
8492,C545848,"2011-03-07 13:41:00",1439
8493,C545849,"2011-03-07 13:42:00",1723
8494,545851,"2011-03-07 13:45:00",1854
8495,C545850,"2011-03-07 13:45:00",608
8496,C545852,"2011-03-07 13:49:00",1485
8497,545853,"2011-03-07 13:50:00",1855
8498,545854,"2011-03-07 13:51:00",1856
8499,545855,"2011-03-07 13:52:00",809
8500,545856,"2011-03-07 13:54:00",1849
8501,545857,"2011-03-07 13:56:00",1256
8502,545857,"2011-03-07 13:56:00",1051
8503,545857,"2011-03-07 13:56:00",915
8504,545857,"2011-03-07 13:56:00",225
8505,545857,"2011-03-07 13:56:00",33
8506,545858,"2011-03-07 14:00:00",1256
8507,545858,"2011-03-07 14:00:00",1051
8508,545858,"2011-03-07 14:00:00",915
8509,545858,"2011-03-07 14:00:00",225
8510,545858,"2011-03-07 14:00:00",33
8511,545859,"2011-03-07 14:10:00",425
8512,545865,"2011-03-07 14:17:00",249
8513,C545866,"2011-03-07 14:27:00",71
8514,C545867,"2011-03-07 14:29:00",71
8515,545868,"2011-03-07 14:33:00",71
8516,545869,"2011-03-07 14:45:00",1479
8517,545870,"2011-03-07 14:45:00",1479
8518,545871,"2011-03-07 14:51:00",1857
8519,545872,"2011-03-07 14:51:00",107
8520,545873,"2011-03-07 14:54:00",788
8521,545874,"2011-03-07 15:02:00",219
8522,545875,"2011-03-07 15:18:00",1256
8523,545875,"2011-03-07 15:18:00",1051
8524,545875,"2011-03-07 15:18:00",915
8525,545875,"2011-03-07 15:18:00",225
8526,545875,"2011-03-07 15:18:00",33
8527,545883,"2011-03-07 15:40:00",1684
8528,C545884,"2011-03-07 15:49:00",1256
8529,C545884,"2011-03-07 15:49:00",1051
8530,C545884,"2011-03-07 15:49:00",915
8531,C545884,"2011-03-07 15:49:00",225
8532,C545884,"2011-03-07 15:49:00",33
8533,C545885,"2011-03-07 15:52:00",142
8534,C545886,"2011-03-07 15:53:00",1256
8535,C545886,"2011-03-07 15:53:00",1051
8536,C545886,"2011-03-07 15:53:00",915
8537,C545886,"2011-03-07 15:53:00",225
8538,C545886,"2011-03-07 15:53:00",33
8539,C545887,"2011-03-07 15:54:00",1256
8540,C545887,"2011-03-07 15:54:00",1051
8541,C545887,"2011-03-07 15:54:00",915
8542,C545887,"2011-03-07 15:54:00",225
8543,C545887,"2011-03-07 15:54:00",33
8544,545888,"2011-03-07 16:14:00",190
8545,545889,"2011-03-07 16:14:00",6
8546,545890,"2011-03-07 16:39:00",398
8547,C545891,"2011-03-07 16:40:00",1451
8548,C545892,"2011-03-07 16:41:00",555
8549,545894,"2011-03-07 17:04:00",1858
8550,545895,"2011-03-07 17:14:00",1256
8551,545895,"2011-03-07 17:14:00",1051
8552,545895,"2011-03-07 17:14:00",915
8553,545895,"2011-03-07 17:14:00",225
8554,545895,"2011-03-07 17:14:00",33
8555,545896,"2011-03-07 17:19:00",1859
8556,545897,"2011-03-07 17:22:00",1256
8557,545897,"2011-03-07 17:22:00",1051
8558,545897,"2011-03-07 17:22:00",915
8559,545897,"2011-03-07 17:22:00",225
8560,545897,"2011-03-07 17:22:00",33
8561,545898,"2011-03-07 17:23:00",1859
8562,545899,"2011-03-07 17:30:00",1860
8563,545900,"2011-03-07 17:42:00",1860
8564,545901,"2011-03-07 17:52:00",177
8565,545902,"2011-03-07 17:55:00",177
8566,C545903,"2011-03-08 08:34:00",1703
8567,545904,"2011-03-08 08:52:00",78
8568,545905,"2011-03-08 08:53:00",1861
8569,545906,"2011-03-08 09:23:00",1862
8570,545907,"2011-03-08 09:24:00",1863
8571,545908,"2011-03-08 09:26:00",847
8572,545909,"2011-03-08 09:45:00",1864
8573,545910,"2011-03-08 10:04:00",1865
8574,545911,"2011-03-08 10:12:00",1505
8575,545912,"2011-03-08 10:33:00",1866
8576,545913,"2011-03-08 10:39:00",465
8577,545914,"2011-03-08 11:39:00",1867
8578,545915,"2011-03-08 11:44:00",444
8579,545916,"2011-03-08 11:46:00",1358
8580,545918,"2011-03-08 11:55:00",1868
8581,545928,"2011-03-08 11:59:00",1869
8582,545933,"2011-03-08 12:04:00",1870
8583,545937,"2011-03-08 12:05:00",1871
8584,545945,"2011-03-08 12:07:00",374
8585,545978,"2011-03-08 12:19:00",1872
8586,545979,"2011-03-08 12:30:00",50
8587,545980,"2011-03-08 12:49:00",1873
8588,545987,"2011-03-08 12:51:00",967
8589,545988,"2011-03-08 12:52:00",56
8590,545989,"2011-03-08 12:57:00",879
8591,545990,"2011-03-08 13:07:00",1256
8592,545990,"2011-03-08 13:07:00",1051
8593,545990,"2011-03-08 13:07:00",915
8594,545990,"2011-03-08 13:07:00",225
8595,545990,"2011-03-08 13:07:00",33
8596,545991,"2011-03-08 13:12:00",9
8597,545992,"2011-03-08 13:21:00",705
8598,545993,"2011-03-08 13:23:00",87
8599,545994,"2011-03-08 13:50:00",1874
8600,545995,"2011-03-08 13:54:00",304
8601,545996,"2011-03-08 14:12:00",1875
8602,545998,"2011-03-08 14:35:00",1876
8603,C545997,"2011-03-08 14:35:00",1768
8604,545999,"2011-03-08 14:44:00",261
8605,546000,"2011-03-08 14:47:00",261
8606,546001,"2011-03-08 15:03:00",556
8607,546002,"2011-03-08 15:06:00",1256
8608,546002,"2011-03-08 15:06:00",1051
8609,546002,"2011-03-08 15:06:00",915
8610,546002,"2011-03-08 15:06:00",225
8611,546002,"2011-03-08 15:06:00",33
8612,546003,"2011-03-08 15:07:00",1877
8613,546004,"2011-03-08 15:13:00",1256
8614,546004,"2011-03-08 15:13:00",1051
8615,546004,"2011-03-08 15:13:00",915
8616,546004,"2011-03-08 15:13:00",225
8617,546004,"2011-03-08 15:13:00",33
8618,546005,"2011-03-08 15:17:00",786
8619,546006,"2011-03-08 15:22:00",1878
8620,546007,"2011-03-08 15:34:00",1256
8621,546007,"2011-03-08 15:34:00",1051
8622,546007,"2011-03-08 15:34:00",915
8623,546007,"2011-03-08 15:34:00",225
8624,546007,"2011-03-08 15:34:00",33
8625,546008,"2011-03-08 15:43:00",1256
